,result,time
0,False,1498754077
1,False,1498754082
2,False,1498754086
3,False,1498754091
4,False,1498754095
5,False,1498754100
6,False,1498754104
7,False,1498754109
8,False,1498754113
9,False,1498754118
10,False,1498754122
11,False,1498754127
12,False,1498754131
13,False,1498754136
14,False,1498754140
15,False,1498754145
16,False,1498754149
17,False,1498754154
18,False,1498754158
19,False,1498754163
20,False,1498754167
21,False,1498754172
22,False,1498754176
23,False,1498754181
24,False,1498754185
25,False,1498754190
26,False,1498754194
27,False,1498754199
28,False,1498754203
29,False,1498754208
30,False,1498754212
31,False,1498754217
32,False,1498754221
33,False,1498754226
34,False,1498754230
35,False,1498754235
36,False,1498754239
37,False,1498754244
38,False,1498754248
39,False,1498754253
40,False,1498754257
41,False,1498754262
42,False,1498754266
43,False,1498754271
44,False,1498754275
45,False,1498754280
46,False,1498754284
47,False,1498754289
48,False,1498754293
49,False,1498754298
50,False,1498754302
51,False,1498754307
52,False,1498754311
53,False,1498754316
54,False,1498754320
55,False,1498754325
56,False,1498754329
57,False,1498754334
58,False,1498754338
59,False,1498754343
60,False,1498754347
61,False,1498754352
62,False,1498754356
63,False,1498754361
64,False,1498754365
65,False,1498754370
66,False,1498754374
67,False,1498754379
68,False,1498754383
69,False,1498754388
70,False,1498754392
71,False,1498754397
72,False,1498754401
73,False,1498754406
74,False,1498754410
75,False,1498754415
76,False,1498754419
77,False,1498754424
78,False,1498754428
79,False,1498754433
80,False,1498754437
81,False,1498754442
82,False,1498754446
83,False,1498754451
84,False,1498754455
85,False,1498754460
86,False,1498754464
87,False,1498754469
88,False,1498754473
89,False,1498754478
90,False,1498754482
91,False,1498754487
92,False,1498754491
93,False,1498754496
94,False,1498754500
95,False,1498754505
96,False,1498754509
97,False,1498754514
98,False,1498754518
99,False,1498754523
100,False,1498754527
101,False,1498754532
102,False,1498754536
103,False,1498754541
104,False,1498754545
105,False,1498754550
106,False,1498754554
107,False,1498754559
108,False,1498754563
109,False,1498754568
110,False,1498754572
111,False,1498754577
112,False,1498754581
113,False,1498754586
114,False,1498754590
115,False,1498754595
116,False,1498754599
117,False,1498754604
118,False,1498754608
119,False,1498754613
120,False,1498754617
121,False,1498754622
122,False,1498754626
123,False,1498754631
124,False,1498754635
125,False,1498754640
126,False,1498754644
127,False,1498754649
128,False,1498754653
129,True,1498754658
130,True,1498754662
131,True,1498754667
132,True,1498754671
133,True,1498754676
134,True,1498754680
135,True,1498754685
136,True,1498754689
137,True,1498754694
138,True,1498754698
139,True,1498754703
140,True,1498754707
141,True,1498754712
142,False,1498754717
143,False,1498754721
144,False,1498754726
145,False,1498754730
146,False,1498754734
147,False,1498754739
148,False,1498754744
149,False,1498754748
150,False,1498754753
151,False,1498754757
152,False,1498754762
153,False,1498754766
154,False,1498754771
155,False,1498754775
156,False,1498754780
157,False,1498754784
158,False,1498754789
159,False,1498754793
160,False,1498754798
161,False,1498754802
162,False,1498754807
163,False,1498754811
164,False,1498754816
165,False,1498754820
166,False,1498754825
167,False,1498754829
168,False,1498754834
169,False,1498754838
170,False,1498754843
171,False,1498754847
172,False,1498754852
173,False,1498754856
174,False,1498754861
175,False,1498754865
176,False,1498754870
177,False,1498754874
178,False,1498754879
179,False,1498754883
180,False,1498754888
181,False,1498754892
182,False,1498754897
183,False,1498754901
184,False,1498754906
185,False,1498754910
186,False,1498754915
187,False,1498754919
188,False,1498754924
189,False,1498754928
