,result,time
0,False,1501867014
1,False,1501867018
2,False,1501867023
3,False,1501867027
4,False,1501867032
5,False,1501867036
6,False,1501867041
7,False,1501867045
8,False,1501867050
9,False,1501867054
10,False,1501867058
11,False,1501867063
12,False,1501867067
13,False,1501867072
14,False,1501867076
15,False,1501867081
16,False,1501867085
17,False,1501867090
18,False,1501867094
19,False,1501867098
20,False,1501867103
21,False,1501867107
22,False,1501867112
23,False,1501867116
24,False,1501867121
25,False,1501867125
26,False,1501867130
27,False,1501867134
28,False,1501867138
29,False,1501867143
30,False,1501867147
31,False,1501867152
32,False,1501867156
33,False,1501867161
34,False,1501867165
35,False,1501867170
36,False,1501867174
37,False,1501867179
38,False,1501867183
39,False,1501867187
40,False,1501867192
41,False,1501867196
42,False,1501867201
43,False,1501867205
44,False,1501867210
45,False,1501867214
46,False,1501867218
47,False,1501867223
48,False,1501867227
49,False,1501867232
50,False,1501867236
51,False,1501867241
52,False,1501867245
53,False,1501867250
54,False,1501867254
55,False,1501867258
56,False,1501867263
57,False,1501867267
58,False,1501867272
59,False,1501867276
60,False,1501867281
61,False,1501867285
62,False,1501867290
63,False,1501867294
64,False,1501867298
65,False,1501867303
66,False,1501867307
67,False,1501867312
68,False,1501867316
69,False,1501867321
70,False,1501867325
71,False,1501867330
72,False,1501867334
73,False,1501867338
74,False,1501867343
75,False,1501867347
76,False,1501867352
77,False,1501867356
78,False,1501867361
79,False,1501867365
80,False,1501867370
81,False,1501867374
82,False,1501867378
83,False,1501867383
84,False,1501867387
85,False,1501867392
86,False,1501867396
87,False,1501867401
88,False,1501867405
89,False,1501867410
90,False,1501867414
91,False,1501867418
92,False,1501867423
93,False,1501867427
94,False,1501867432
95,False,1501867436
96,False,1501867441
97,False,1501867445
98,False,1501867450
99,False,1501867454
100,False,1501867458
101,False,1501867463
102,False,1501867467
103,False,1501867472
104,False,1501867476
105,False,1501867481
106,False,1501867485
107,False,1501867490
108,False,1501867494
109,False,1501867498
110,False,1501867503
111,False,1501867507
112,False,1501867512
113,False,1501867516
114,False,1501867521
115,False,1501867525
116,False,1501867530
117,False,1501867534
118,False,1501867538
119,False,1501867543
120,False,1501867547
121,False,1501867552
122,False,1501867556
123,False,1501867561
124,False,1501867565
125,False,1501867570
126,False,1501867574
127,False,1501867578
128,False,1501867583
129,True,1501867587
130,True,1501867592
131,True,1501867596
132,True,1501867601
133,True,1501867605
134,True,1501867610
135,True,1501867614
136,True,1501867618
137,True,1501867623
138,True,1501867627
139,True,1501867632
140,True,1501867636
141,True,1501867641
142,False,1501867645
143,False,1501867650
144,False,1501867654
145,False,1501867659
146,False,1501867663
147,False,1501867667
148,False,1501867672
149,False,1501867676
150,False,1501867681
151,False,1501867685
152,False,1501867690
153,False,1501867694
154,False,1501867699
155,False,1501867703
156,False,1501867707
157,False,1501867712
158,False,1501867716
159,False,1501867721
160,False,1501867725
161,False,1501867730
162,False,1501867734
163,False,1501867739
164,False,1501867743
165,False,1501867747
166,False,1501867752
167,False,1501867756
168,False,1501867761
169,False,1501867765
170,False,1501867770
171,False,1501867774
172,False,1501867779
173,False,1501867783
174,False,1501867788
175,False,1501867792
176,False,1501867796
177,False,1501867801
178,False,1501867805
179,False,1501867810
180,False,1501867814
181,False,1501867819
182,False,1501867823
183,False,1501867828
184,False,1501867832
185,False,1501867836
186,False,1501867841
187,False,1501867845
188,False,1501867850
189,False,1501867854
190,False,1501867859
191,False,1501867863
192,False,1501867868
193,False,1501867872
194,False,1501867877
195,False,1501867881
196,False,1501867885
197,False,1501867890
198,False,1501867894
199,False,1501867899
200,False,1501867903
201,False,1501867908
202,False,1501867912
203,False,1501867917
204,False,1501867921
205,False,1501867926
206,False,1501867930
207,False,1501867934
208,False,1501867939
209,False,1501867943
210,False,1501867948
211,False,1501867952
212,False,1501867957
213,False,1501867961
214,False,1501867966
215,False,1501867970
216,False,1501867974
217,False,1501867979
218,False,1501867983
219,True,1501867988
220,True,1501867992
221,True,1501867997
222,True,1501868001
223,True,1501868006
224,True,1501868010
225,True,1501868015
226,True,1501868019
227,True,1501868023
228,True,1501868028
229,True,1501868032
230,True,1501868037
231,True,1501868041
232,False,1501868046
233,False,1501868050
234,False,1501868055
235,False,1501868059
236,False,1501868063
237,False,1501868068
238,False,1501868072
239,False,1501868077
240,False,1501868081
241,False,1501868086
242,False,1501868090
243,False,1501868094
244,False,1501868098
245,False,1501868103
246,False,1501868107
247,False,1501868111
248,False,1501868116
249,False,1501868120
250,False,1501868124
251,False,1501868129
252,False,1501868133
253,False,1501868137
254,False,1501868142
255,False,1501868146
256,False,1501868151
257,True,1501868155
258,True,1501868160
259,True,1501868164
260,True,1501868169
261,True,1501868173
262,True,1501868178
263,True,1501868182
264,True,1501868187
265,True,1501868191
266,True,1501868195
267,True,1501868200
268,True,1501868204
269,True,1501868209
270,False,1501868213
271,False,1501868218
272,False,1501868222
273,False,1501868227
274,False,1501868231
275,False,1501868236
276,False,1501868240
277,False,1501868245
278,False,1501868249
279,False,1501868253
280,False,1501868258
281,False,1501868262
282,False,1501868267
283,False,1501868271
284,False,1501868276
285,False,1501868280
286,False,1501868285
287,False,1501868289
288,False,1501868294
289,False,1501868298
290,False,1501868302
291,False,1501868307
292,False,1501868311
293,False,1501868316
294,False,1501868320
295,False,1501868325
296,False,1501868329
297,False,1501868334
298,False,1501868338
299,False,1501868343
300,False,1501868347
301,False,1501868351
302,False,1501868356
303,False,1501868360
304,False,1501868365
305,False,1501868369
306,False,1501868374
307,False,1501868378
308,False,1501868383
309,False,1501868387
310,False,1501868392
311,False,1501868396
312,False,1501868401
313,False,1501868405
314,False,1501868409
315,False,1501868414
316,False,1501868418
317,False,1501868423
318,False,1501868427
319,False,1501868432
320,False,1501868436
321,False,1501868441
322,False,1501868445
323,False,1501868450
324,False,1501868454
325,False,1501868459
326,False,1501868463
327,False,1501868467
328,False,1501868472
329,False,1501868476
330,False,1501868481
331,False,1501868485
332,False,1501868490
333,False,1501868494
334,False,1501868499
335,False,1501868503
336,False,1501868508
337,False,1501868512
338,False,1501868517
339,True,1501868521
340,True,1501868525
341,True,1501868530
342,True,1501868534
343,True,1501868539
344,True,1501868543
345,True,1501868548
346,True,1501868552
347,True,1501868557
348,True,1501868561
349,True,1501868566
350,True,1501868570
351,True,1501868575
352,False,1501868579
353,False,1501868583
354,False,1501868588
355,False,1501868592
356,False,1501868597
357,False,1501868601
358,False,1501868606
359,False,1501868610
360,False,1501868615
361,False,1501868619
362,False,1501868623
363,False,1501868628
364,False,1501868632
365,False,1501868637
366,False,1501868641
367,False,1501868646
368,False,1501868650
369,False,1501868655
370,False,1501868659
371,False,1501868664
372,False,1501868668
373,False,1501868673
374,False,1501868677
375,False,1501868681
376,False,1501868686
377,False,1501868690
378,False,1501868695
379,False,1501868699
380,False,1501868704
381,False,1501868708
382,False,1501868713
383,False,1501868717
384,False,1501868722
385,False,1501868726
386,False,1501868730
387,False,1501868735
388,False,1501868739
389,False,1501868744
390,False,1501868748
391,False,1501868753
392,False,1501868757
393,False,1501868762
394,False,1501868766
395,False,1501868771
396,False,1501868775
397,False,1501868779
398,False,1501868784
399,False,1501868788
400,False,1501868793
401,False,1501868797
402,False,1501868802
403,False,1501868806
404,False,1501868811
405,False,1501868815
406,False,1501868820
407,False,1501868824
408,False,1501868829
409,False,1501868833
410,False,1501868837
411,False,1501868842
412,False,1501868846
413,False,1501868851
414,False,1501868855
415,False,1501868860
416,False,1501868864
417,False,1501868869
