,result,time
0,False,1504285744
1,False,1504285750
2,False,1504285755
3,False,1504285761
4,False,1504285766
5,False,1504285772
6,False,1504285777
7,False,1504285783
8,False,1504285789
9,False,1504285794
10,False,1504285799
11,False,1504285805
12,False,1504285810
13,False,1504285816
14,False,1504285821
15,False,1504285827
16,False,1504285832
17,False,1504285838
18,False,1504285843
19,False,1504285849
20,False,1504285854
21,False,1504285860
22,False,1504285865
23,False,1504285871
24,False,1504285876
25,False,1504285882
26,False,1504285887
27,False,1504285893
28,False,1504285898
29,False,1504285904
30,False,1504285910
31,False,1504285915
32,False,1504285920
33,False,1504285926
34,False,1504285932
35,False,1504285937
36,False,1504285942
37,False,1504285948
38,False,1504285954
39,True,1504285959
40,True,1504285965
41,False,1504285970
42,False,1504285976
43,False,1504285981
44,False,1504285987
45,False,1504285992
46,False,1504285998
47,False,1504286003
48,False,1504286009
49,False,1504286014
50,False,1504286020
51,False,1504286025
52,False,1504286031
53,False,1504286036
54,False,1504286042
55,False,1504286047
56,False,1504286053
57,False,1504286058
58,False,1504286064
59,False,1504286069
60,False,1504286075
61,False,1504286080
62,False,1504286086
63,False,1504286091
64,False,1504286097
65,False,1504286102
66,False,1504286108
67,False,1504286113
68,False,1504286119
69,False,1504286124
70,True,1504286130
71,True,1504286135
72,False,1504286141
73,False,1504286146
74,False,1504286152
75,False,1504286157
76,False,1504286163
77,False,1504286168
78,False,1504286174
79,False,1504286179
80,False,1504286185
81,False,1504286190
82,False,1504286196
83,True,1504286201
84,False,1504286207
85,False,1504286213
86,False,1504286218
87,False,1504286223
88,False,1504286229
89,False,1504286234
90,False,1504286240
91,False,1504286245
92,False,1504286251
93,False,1504286256
94,False,1504286262
95,False,1504286267
96,False,1504286273
97,False,1504286278
98,False,1504286284
99,False,1504286289
100,False,1504286295
101,False,1504286300
102,False,1504286306
103,False,1504286311
104,False,1504286317
105,False,1504286322
106,False,1504286328
107,False,1504286334
108,False,1504286339
109,False,1504286344
110,False,1504286350
111,False,1504286355
112,False,1504286361
113,True,1504286366
114,False,1504286372
115,False,1504286377
116,False,1504286383
117,False,1504286388
118,False,1504286394
119,False,1504286399
120,False,1504286405
121,False,1504286410
122,False,1504286416
123,False,1504286421
124,False,1504286427
125,False,1504286432
126,False,1504286438
127,False,1504286443
128,False,1504286449
129,False,1504286455
130,False,1504286460
131,False,1504286466
132,False,1504286471
133,False,1504286477
134,False,1504286482
135,False,1504286488
136,True,1504286493
137,False,1504286499
138,False,1504286504
139,False,1504286510
140,False,1504286515
141,False,1504286521
142,False,1504286526
143,False,1504286532
144,False,1504286537
145,False,1504286543
146,False,1504286548
147,False,1504286554
148,False,1504286559
149,False,1504286565
150,False,1504286570
151,False,1504286576
152,False,1504286581
153,False,1504286587
154,False,1504286592
155,False,1504286598
156,False,1504286603
157,False,1504286609
158,False,1504286614
159,False,1504286620
160,False,1504286625
161,False,1504286631
162,False,1504286636
163,False,1504286642
164,False,1504286647
165,False,1504286653
166,False,1504286658
167,False,1504286664
168,False,1504286669
169,False,1504286675
170,False,1504286680
171,False,1504286686
172,False,1504286691
173,False,1504286697
174,False,1504286702
175,False,1504286708
176,False,1504286713
177,False,1504286719
178,False,1504286724
